rank,bgg_url,game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,owned,category,designer,weight
4124,https://boardgamegeek.com/boardgame/66125/le-donjon-de-naheulbeuk,66125,Le Donjon de Naheulbeuk,3,6,60,60,60,2010,6.76935,5.68847,199,https://cf.geekdo-images.com/images/pic1716862.png,10,"Co-operative Play, Variable Player Powers",369,"Action / Dexterity, Comic Book / Strip, Fantasy, Humor","Antoine Bauza, Ludovic Maublanc",1.8
4125,https://boardgamegeek.com/boardgame/352/trumpet,352,Trumpet,2,6,45,45,45,1990,6.12558,5.68847,489,https://cf.geekdo-images.com/images/pic3501076.jpg,9,Trick-taking,888,Card Game,Phil Orbanes Sr.,1.4655
4126,https://boardgamegeek.com/boardgame/94731/heroica-fortaan,94731,Heroica: Fortaan,2,4,20,20,20,2011,6.01563,5.68844,705,https://cf.geekdo-images.com/images/pic1087316.jpg,8,"Dice Rolling, Modular Board, Roll / Spin and Move",1870,"Adventure, Dice, Fantasy","Nicolas Assenbrunner, Cephas Howard, Thomas Robert Van der Heiden",1.4286
4127,https://boardgamegeek.com/boardgame/277/res-publica,277,Res Publica,3,5,60,30,60,1991,5.94291,5.68843,872,https://cf.geekdo-images.com/images/pic1101876.jpg,10,"Set Collection, Trading",1587,"Card Game, Civilization",Reiner Knizia,1.7037
4128,https://boardgamegeek.com/boardgame/114684/villages,114684,Villages,2,6,30,30,30,2011,6.58376,5.68839,274,https://cf.geekdo-images.com/images/pic1676779.jpg,8,"Dice Rolling, Hand Management, Set Collection, Variable Player Powers",651,"Civilization, Fantasy",Jaron Frost,1.6
4129,https://boardgamegeek.com/boardgame/65272/cyrano,65272,Cyrano,4,9,45,45,45,2010,6.71559,5.68837,186,https://cf.geekdo-images.com/images/pic3744050.jpg,8,"Simultaneous Action Selection, Storytelling, Voting",379,"Party Game, Word Game","Ludovic Maublanc, Angèle Maublanc",1.2857
4130,https://boardgamegeek.com/boardgame/2536/vabanque,2536,Vabanque,3,6,30,30,30,2001,6.13489,5.68835,460,https://cf.geekdo-images.com/images/pic96574.jpg,12,Betting/Wagering,538,Bluffing,"Leo Colovini, Bruno Faidutti",1.7111
4131,https://boardgamegeek.com/boardgame/3110/dragon-rage,3110,Dragon Rage,2,2,120,120,120,1982,7.00562,5.6883,153,https://cf.geekdo-images.com/images/pic903879.png,12,Hex-and-Counter,553,"Fantasy, Wargame",Lewis Pulsipher,2.7083
4132,https://boardgamegeek.com/boardgame/33155/burrows,33155,Burrows,2,5,45,45,45,2010,6.25901,5.68823,344,https://cf.geekdo-images.com/images/pic650564.jpg,10,Tile Placement,622,Abstract Strategy,Jeb Havens,1.5
4133,https://boardgamegeek.com/boardgame/188991/alienation,188991,Alienation,2,4,30,15,30,2016,7.65552,5.68811,172,https://cf.geekdo-images.com/images/pic2811580.jpg,8,"Card Drafting, Take That, Tile Placement",268,"Card Game, Science Fiction","Chris Lombardi, Coryn Lombardi",1.1667
4134,https://boardgamegeek.com/boardgame/4346/cedar-mountain-prelude-bull-run-august-9-1862,4346,"Cedar Mountain: Prelude to Bull Run, August 9, 1862",2,2,360,360,360,1981,6.9397,5.68797,165,https://cf.geekdo-images.com/images/pic2754815.jpg,12,"Dice Rolling, Hex-and-Counter",679,"American Civil War, Wargame","David Bush, Jim Simon, Anthony Williams",3.069
4135,https://boardgamegeek.com/boardgame/160903/target-today,160903,Target for Today,1,1,90,45,90,2017,8.34292,5.6879,113,https://cf.geekdo-images.com/images/pic2546359.jpg,12,"Action / Movement Programming, Dice Rolling, Simulation",466,"Aviation / Flight, Wargame, World War II","Steve Dixon, Shawn Rife",3.1538
4136,https://boardgamegeek.com/boardgame/131332/berserk-war-realms,131332,Berserk: War of the Realms,2,4,60,40,60,2013,6.47255,5.68786,275,https://cf.geekdo-images.com/images/pic1442429.png,13,"Area Movement, Dice Rolling, Hand Management, Variable Player Powers",874,"Card Game, Fantasy, Fighting","Maxim Istomin, Ivan Popov",2.75
4137,https://boardgamegeek.com/boardgame/129010/jungle-ascent,129010,Jungle Ascent,2,4,30,30,30,2013,6.54979,5.68778,243,https://cf.geekdo-images.com/images/pic1432193.jpg,8,"Action Point Allowance System, Grid Movement, Hand Management, Modular Board, Take That",494,"Adventure, Exploration, Racing",Brian Kohrman,1.5714
4138,https://boardgamegeek.com/boardgame/18747/onward-christian-soldiers,18747,"Onward, Christian Soldiers",1,7,300,300,300,2006,6.60203,5.68771,239,https://cf.geekdo-images.com/images/pic167374.jpg,12,"Dice Rolling, Point to Point Movement",754,"Medieval, Wargame",Richard H. Berg,3.5741
4139,https://boardgamegeek.com/boardgame/88871/roads-moscow-battles-mozhaysk-and-mtsensk-1941,88871,"Roads to Moscow: Battles of Mozhaysk and Mtsensk, 1941",2,2,180,180,180,2013,7.53158,5.68764,114,https://cf.geekdo-images.com/images/pic1689422.jpg,12,"Chit-Pull System, Dice Rolling, Hex-and-Counter",634,"Wargame, World War II","Mark Guttag, Vance von Borries",3.3333
4140,https://boardgamegeek.com/boardgame/661/wheres-bobs-hat,661,Where's Bob's Hat?,3,5,45,45,45,1990,6.22447,5.68758,383,https://cf.geekdo-images.com/images/pic244547.jpg,10,Trick-taking,655,Card Game,Alan R. Moon,1.5814
4141,https://boardgamegeek.com/boardgame/85800/octopus-garden,85800,Octopus' Garden,2,4,45,45,45,2011,6.70388,5.68757,200,https://cf.geekdo-images.com/images/pic1052474.jpg,10,"Set Collection, Tile Placement",410,Animals,Roberta Taylor,1.4706
4142,https://boardgamegeek.com/boardgame/1533/ghost-chase,1533,Ghost Chase,2,5,60,60,60,2001,6.19124,5.68753,394,https://cf.geekdo-images.com/images/pic3844.jpg,8,"Partnerships, Secret Unit Deployment",724,"Children's Game, Deduction, Exploration",Kai Haferkamp,1.6571
4143,https://boardgamegeek.com/boardgame/118410/drecksau,118410,Drecksau,2,4,10,10,10,2012,5.98997,5.68743,698,https://cf.geekdo-images.com/images/pic1210900.jpg,7,Take That,1182,"Animals, Card Game",Frank Bebenroth,1.0612
4144,https://boardgamegeek.com/boardgame/4485/hotel-life,4485,Hotel Life,3,4,120,120,120,1989,7.36111,5.68722,117,https://cf.geekdo-images.com/images/pic250501.jpg,10,none,154,"Economic, Humor","Urs Hostettler, Hermann Wieland",2.5
4145,https://boardgamegeek.com/boardgame/1525/dixie-bull-run,1525,Dixie: Bull Run,2,2,60,60,60,1994,6.26662,5.68722,343,https://cf.geekdo-images.com/images/pic37262.jpg,12,"Area Control / Area Influence, Area Movement, Dice Rolling, Hand Management, Secret Unit Deployment",649,"American Civil War, Card Game, Collectible Components, Dice, Wargame",Tom Dalgliesh,2.0455
4146,https://boardgamegeek.com/boardgame/210052/lazer-ryderz,210052,Lazer Ryderz,2,4,60,30,60,2017,6.57069,5.68716,247,https://cf.geekdo-images.com/images/pic3205366.jpg,12,"Action / Movement Programming, Press Your Luck, Route/Network Building, Tile Placement, Variable Phase Order, Variable Player Powers",721,"Maze, Racing, Science Fiction","Anthony Amato, Nicole Kline",1.5
4147,https://boardgamegeek.com/boardgame/289/chariot-lords,289,Chariot Lords,3,4,360,360,360,1999,6.6902,5.68707,201,https://cf.geekdo-images.com/images/pic162081.jpg,12,"Area Movement, Variable Player Powers",439,"Ancient, Territory Building, Wargame",Charles Vasey,2.84
4148,https://boardgamegeek.com/boardgame/869/bongo,869,Bongo!,2,8,15,15,15,2000,6.09556,5.68702,459,https://cf.geekdo-images.com/images/pic65274.jpg,8,"Dice Rolling, Pattern Recognition",583,"Animals, Dice",Bruno Faidutti,1.4
4149,https://boardgamegeek.com/boardgame/96/broadsides-and-boarding-parties,96,Broadsides and Boarding Parties,2,2,60,60,60,1982,6.15556,5.68698,514,https://cf.geekdo-images.com/images/pic1021646.jpg,10,"Action / Movement Programming, Dice Rolling, Hand Management, Point to Point Movement",874,"Nautical, Pirates, Wargame","Larry Harris, Jr.",1.8182
4150,https://boardgamegeek.com/boardgame/3226/bowl-bound,3226,Bowl Bound,1,4,60,60,60,1973,6.89459,5.68686,185,https://cf.geekdo-images.com/images/pic579215.jpg,12,"Dice Rolling, Simulation",340,"Dice, Sports",David S. Neft,1.8966
4151,https://boardgamegeek.com/boardgame/156007/mound-builders,156007,Mound Builders,1,1,60,60,60,2014,7.30545,5.6867,121,https://cf.geekdo-images.com/images/pic1959288.jpg,13,"Area Movement, Campaign / Battle Card Driven, Dice Rolling",381,"Ancient, Civilization, Economic","Wes Erni, Ben Madison",2.5
4152,https://boardgamegeek.com/boardgame/476/mr-president,476,Mr. President,2,4,60,60,60,1967,6.60089,5.68669,281,https://cf.geekdo-images.com/images/pic18382.jpg,12,Hand Management,792,"Card Game, Political",Jack Carmichael,2.1923
4153,https://boardgamegeek.com/boardgame/11122/proud-monster-barbarossa-campaign,11122,Proud Monster: The Barbarossa Campaign,2,2,660,0,660,1994,7.2358,5.68668,131,https://cf.geekdo-images.com/images/pic478973.jpg,12,"Dice Rolling, Hex-and-Counter",457,"Wargame, World War II",Ty Bomba,3.16
4154,https://boardgamegeek.com/boardgame/191543/micro-robots,191543,Micro Robots,2,99,20,20,20,2016,6.34125,5.68653,324,https://cf.geekdo-images.com/images/pic3276262.png,8,"Dice Rolling, Grid Movement, Modular Board",618,"Abstract Strategy, Puzzle, Real-time",Andreas Kuhnekath,2
4155,https://boardgamegeek.com/boardgame/31853/black-box,31853,Black Box +,2,2,15,15,15,2007,7.25328,5.68652,122,https://cf.geekdo-images.com/images/pic859250.jpg,10,none,246,Deduction,Eric Solomon,2.3125
4156,https://boardgamegeek.com/boardgame/158392/stay-away,158392,Stay Away!,4,12,60,15,60,2014,6.23506,5.68645,443,https://cf.geekdo-images.com/images/pic3494983.png,12,"Card Drafting, Co-operative Play, Partnerships, Player Elimination, Role Playing, Storytelling",813,"Bluffing, Card Game, Deduction, Horror, Party Game","Antonio Ferrara, Sebastiano Fiorillo",1.2105
4157,https://boardgamegeek.com/boardgame/112192/sugar-gliders,112192,Sugar Gliders,2,4,30,30,30,2012,6.82086,5.68644,187,https://cf.geekdo-images.com/images/pic2445788.jpg,8,Grid Movement,309,"Abstract Strategy, Animals",Néstor Romeral Andrés,2.125
4158,https://boardgamegeek.com/boardgame/86415/cornerstone-essential,86415,Cornerstone Essential,2,4,45,45,45,2010,6.6725,5.6863,196,https://cf.geekdo-images.com/images/pic842780.jpg,8,"Dice Rolling, Partnerships, Route/Network Building",247,"Abstract Strategy, Action / Dexterity",Matt Mette,1.6667
4159,https://boardgamegeek.com/boardgame/312/landlord,312,Landlord!,2,6,10,10,10,1992,5.90566,5.68622,899,https://cf.geekdo-images.com/images/pic1514256.jpg,10,"Hand Management, Take That",1525,"Card Game, Humor",Friedemann Friese,1.5052
4160,https://boardgamegeek.com/boardgame/95386/tem-purr,95386,Tem-Purr-A,3,10,15,15,15,2011,6.15572,5.68622,495,https://cf.geekdo-images.com/images/pic2776998.jpg,8,"Hand Management, Memory, Press Your Luck",1155,"Card Game, Party Game",Kuraki Mura,1.2105
4161,https://boardgamegeek.com/boardgame/91010/phantom-fury,91010,Phantom Fury,1,1,240,240,240,2011,7.49364,5.6862,110,https://cf.geekdo-images.com/images/pic1169311.jpg,12,"Area Movement, Chit-Pull System, Dice Rolling",385,"Modern Warfare, Wargame",Laurent Closier,2.95
4162,https://boardgamegeek.com/boardgame/144632/city-council,144632,City Council,2,5,60,60,60,2013,6.28335,5.68608,346,https://cf.geekdo-images.com/images/pic1713885.jpg,12,"Tile Placement, Voting, Worker Placement",697,"City Building, Negotiation, Political",Elad Goldsteen,3.025
4163,https://boardgamegeek.com/boardgame/142503/one-night-werewolf,142503,One Night Werewolf,3,7,10,10,10,2012,6.23086,5.68606,377,https://cf.geekdo-images.com/images/pic1772885.jpg,10,"Partnerships, Variable Player Powers, Voting",662,"Bluffing, Card Game, Deduction, Negotiation, Party Game",Akihisa Okui,1.2069
4164,https://boardgamegeek.com/boardgame/8284/assault-tactical-combat-europe-1985,8284,Assault: Tactical Combat in Europe ? 1985,2,2,180,180,180,1983,6.74593,5.686,209,https://cf.geekdo-images.com/images/pic432415.jpg,12,"Hex-and-Counter, Secret Unit Deployment",633,"Modern Warfare, Wargame",Frank Chadwick,3.4146
4165,https://boardgamegeek.com/boardgame/172507/mmm,172507,Mmm!,1,6,20,15,20,2015,6.37631,5.68588,300,https://cf.geekdo-images.com/images/pic2498158.jpg,5,"Co-operative Play, Dice Rolling, Press Your Luck",425,"Animals, Children's Game, Dice",Reiner Knizia,1.1429
4166,https://boardgamegeek.com/boardgame/174093/maze-racers,174093,Maze Racers,2,4,20,20,20,2015,6.83398,5.68582,206,https://cf.geekdo-images.com/images/pic2533531.png,8,none,336,"Abstract Strategy, Action / Dexterity, Maze",Andy Geremia,1.5833
4167,https://boardgamegeek.com/boardgame/10682/atlas-zeus,10682,Atlas & Zeus,2,2,30,30,30,2004,6.36689,5.68569,296,https://cf.geekdo-images.com/images/pic194079.jpg,10,"Action / Movement Programming, Area Control / Area Influence, Hand Management, Simultaneous Action Selection",530,Mythology,Bruno Cathala,2.0233
4168,https://boardgamegeek.com/boardgame/159209/bucket-king-3d,159209,Bucket King 3D,2,6,20,20,20,2014,6.21787,5.68568,361,https://cf.geekdo-images.com/images/pic2053333.jpg,8,"Hand Management, Take That",415,"Action / Dexterity, Animals, Card Game",Stefan Dorra,1.2083
4169,https://boardgamegeek.com/boardgame/1358/field-command,1358,Field Command,2,2,180,180,180,1991,7.1141,5.6856,152,https://cf.geekdo-images.com/images/pic16838.jpg,10,"Action / Movement Programming, Rock-Paper-Scissors, Simultaneous Action Selection",297,Wargame,"Walter E. Johnston, IV",2.3846
4170,https://boardgamegeek.com/boardgame/4454/statis-pro-football,4454,Statis Pro Football,1,2,120,120,120,1973,6.39662,5.68559,346,https://cf.geekdo-images.com/images/pic56265.jpg,12,none,687,Sports,Jim Barnes,2.5526
4171,https://boardgamegeek.com/boardgame/230059/crossfire,230059,Crossfire,5,10,10,5,10,2017,6.98026,5.68543,156,https://cf.geekdo-images.com/images/pic3621676.jpg,14,none,448,"Bluffing, Deduction, Real-time, Science Fiction, Spies/Secret Agents",Emerson Matsuuchi,1
4172,https://boardgamegeek.com/boardgame/226522/exit-das-spiel-der-tote-im-orient-express,226522,EXIT: Das Spiel ? Der Tote im Orient-Express,1,4,90,45,90,2017,7.81111,5.68538,90,https://cf.geekdo-images.com/images/pic3739249.jpg,12,Co-operative Play,331,"Deduction, Murder/Mystery","Inka Brand, Markus Brand",4
4173,https://boardgamegeek.com/boardgame/233961/claim,233961,Claim,2,2,25,25,25,2017,7.12463,5.68526,134,https://cf.geekdo-images.com/images/pic3714302.jpg,10,Trick-taking,355,"Card Game, Fantasy",Scott Almes,2.25
4174,https://boardgamegeek.com/boardgame/1072/watn-dat,1072,Wat'n dat!?,3,8,60,60,60,1996,6.66797,5.68502,197,https://cf.geekdo-images.com/images/pic3794409.jpg,10,Pattern Building,388,"Action / Dexterity, Party Game",Claude Weber,1.1875
4175,https://boardgamegeek.com/boardgame/163354/cypher,163354,Cypher,2,4,25,10,25,2014,6.04391,5.68499,583,https://cf.geekdo-images.com/images/pic2117800.jpg,14,"Card Drafting, Hand Management",1397,"Card Game, Science Fiction",David Short,1.5
4176,https://boardgamegeek.com/boardgame/135508/mushroom-eaters,135508,The Mushroom Eaters,2,5,90,90,90,2013,7.10333,5.68494,138,https://cf.geekdo-images.com/images/pic1787039.jpg,18,"Hand Management, Point to Point Movement",281,"Adventure, Ancient, Exploration",Nate Hayden,2.5
4177,https://boardgamegeek.com/boardgame/15410/walk-dogs,15410,Walk the Dogs,2,5,30,30,30,2005,6.20871,5.68493,389,https://cf.geekdo-images.com/images/pic352854.jpg,8,"Hand Management, Set Collection",507,Animals,"Alan R. Moon, Aaron Weissblum",1.1935
4178,https://boardgamegeek.com/boardgame/7844/operation-typhoon,7844,Operation Typhoon,2,2,1500,1500,1500,1978,7.35039,5.68488,127,https://cf.geekdo-images.com/images/pic3854180.png,12,"Dice Rolling, Hex-and-Counter, Simulation",358,"Wargame, World War II","Joe Angiolillo, Joseph M. Balkoski",3.6522
4179,https://boardgamegeek.com/boardgame/158742/backyard-builders-treehouse,158742,Backyard Builders Treehouse,2,5,10,5,10,2014,5.86469,5.68485,1094,https://cf.geekdo-images.com/images/pic3058640.jpg,6,"Card Drafting, Set Collection",2437,"Card Game, Trains, Transportation",David Short,1.0685
4180,https://boardgamegeek.com/boardgame/216578/half-pint-heroes,216578,Half-Pint Heroes,2,7,60,30,60,2017,6.97253,5.68482,162,https://cf.geekdo-images.com/images/pic3465757.jpg,9,"Set Collection, Simultaneous Action Selection, Trick-taking",340,"Card Game, Humor","Roland Goslar, Johannes Goslar, Søren Schaffstein",1.75
4181,https://boardgamegeek.com/boardgame/20228/big-kini,20228,Big Kini,2,4,60,60,60,2005,6.37802,5.68459,286,https://cf.geekdo-images.com/images/pic276073.jpg,10,Modular Board,372,"Civilization, Territory Building",Guido Eckhof,2.6042
4182,https://boardgamegeek.com/boardgame/176/give-me-brain,176,Give Me the Brain!,3,8,30,30,30,1996,5.84056,5.68445,1968,https://cf.geekdo-images.com/images/pic2446093.jpg,10,"Action Point Allowance System, Auction/Bidding, Hand Management",3179,"Card Game, Zombies",James Ernest,1.284
4183,https://boardgamegeek.com/boardgame/14039/flix-mix,14039,Flix Mix,2,4,20,20,20,2004,6.25979,5.68438,314,https://cf.geekdo-images.com/images/pic59508.jpg,6,"Pattern Recognition, Tile Placement",416,"Card Game, Real-time",Bernhard Naegele,1.12
4184,https://boardgamegeek.com/boardgame/16362/hula-hippos,16362,Hula Hippos,2,4,10,10,10,2005,6.11868,5.68434,446,https://cf.geekdo-images.com/images/pic375243.jpg,5,none,518,"Action / Dexterity, Animals, Children's Game",Heinz Meister,1.0185
4185,https://boardgamegeek.com/boardgame/66665/recicle-tempos-de-crise,66665,Recicle: Tempos de Crise,2,4,120,120,120,2010,7.46849,5.68431,119,https://cf.geekdo-images.com/images/pic994418.jpg,14,"Area Movement, Pick-up and Deliver",203,"Economic, Environmental, Industry / Manufacturing",Luish Moraes Coelho,3.0417
4186,https://boardgamegeek.com/boardgame/26138/dungeon-twister-collectors-box,26138,Dungeon Twister Collectors Box,2,2,45,45,45,2006,7.72211,5.68429,95,https://cf.geekdo-images.com/images/pic155253.jpg,11,"Action Point Allowance System, Hand Management, Modular Board, Secret Unit Deployment, Tile Placement, Variable Player Powers",204,"Adventure, Exploration, Fantasy, Fighting, Maze, Miniatures",Christophe Boelinger,3.1111
4187,https://boardgamegeek.com/boardgame/74102/der-pate,74102,Der Pate,2,4,60,60,60,2010,6.28885,5.68424,334,https://cf.geekdo-images.com/images/pic1194408.png,12,Dice Rolling,464,"Dice, Economic, Mafia",Michael Rieneck,2.32
4188,https://boardgamegeek.com/boardgame/828/wizards,828,Wizards,1,6,240,120,240,1982,6.2959,5.68411,339,https://cf.geekdo-images.com/images/pic439210.jpg,12,"Co-operative Play, Modular Board, Pick-up and Deliver, Variable Player Powers",789,"Adventure, Fantasy","Thomas J. Mosbø, Coral J. F. Mosbø",2.9615
4189,https://boardgamegeek.com/boardgame/91671/da-ist-der-wurm-drin,91671,Da ist der Wurm drin,2,4,20,15,20,2011,6.34279,5.68409,290,https://cf.geekdo-images.com/images/pic1121031.jpg,4,"Betting/Wagering, Dice Rolling",488,"Animals, Children's Game, Dice, Racing",Carmen Kleinert,1
4190,https://boardgamegeek.com/boardgame/161965/johari,161965,Johari,2,4,90,60,90,2014,6.38563,5.68408,277,https://cf.geekdo-images.com/images/pic2068216.jpg,10,"Set Collection, Simultaneous Action Selection",778,Economic,Carlo Lavezzi,2.2105
4191,https://boardgamegeek.com/boardgame/6767/attack-vector-tactical,6767,Attack Vector: Tactical,2,8,240,240,240,2004,7.27417,5.68405,162,https://cf.geekdo-images.com/images/pic84398.jpg,12,"Hex-and-Counter, Simulation",344,"Fighting, Miniatures, Science Fiction","Ken Burnside, Eric Finley, Tony Valle",4.0652
4192,https://boardgamegeek.com/boardgame/165748/psycho-raiders,165748,Psycho Raiders,2,7,45,45,45,2014,7.97898,5.68403,88,https://cf.geekdo-images.com/images/pic2263248.jpg,18,Hex-and-Counter,260,"Horror, Mature / Adult, Racing","Mat Brinkman, Jochen Hartmann, Nate Hayden",2.6667
4193,https://boardgamegeek.com/boardgame/2860/piecepack,2860,Piecepack,0,0,10,10,10,2001,7.10008,5.684,146,https://cf.geekdo-images.com/images/pic119215.jpg,5,none,522,Game System,James Kyle,2.4
4194,https://boardgamegeek.com/boardgame/147104/wooolf,147104,Wooolf!!,4,8,30,30,30,2013,6.67582,5.68396,213,https://cf.geekdo-images.com/images/pic1851163.jpg,8,"Action Point Allowance System, Betting/Wagering, Role Playing, Variable Player Powers",277,"Animals, Bluffing, Card Game, Deduction, Party Game",Bono Light,1.9524
4195,https://boardgamegeek.com/boardgame/42448/we-didnt-playtest-either,42448,We Didn't Playtest This Either,2,10,10,10,10,2009,6.02836,5.68386,640,https://cf.geekdo-images.com/images/pic477193.jpg,12,"Hand Management, Rock-Paper-Scissors, Voting",1790,"Card Game, Humor",Chris Cieslik,1.2222
4196,https://boardgamegeek.com/boardgame/840/corsairs,840,Corsairs,2,4,60,60,60,2000,6.08875,5.6838,502,https://cf.geekdo-images.com/images/pic138661.jpg,10,"Area Control / Area Influence, Dice Rolling, Hand Management, Modular Board",728,"Card Game, Fighting, Nautical, Pirates","Thorsten Löpmann, Andreas Wetter",1.6977
4197,https://boardgamegeek.com/boardgame/40550/star-trek-customizable-card-game-second-edition,40550,Star Trek Customizable Card Game (Second Edition),2,2,45,45,45,2002,6.7202,5.68376,198,https://cf.geekdo-images.com/images/pic430313.jpg,0,"Action Point Allowance System, Secret Unit Deployment",333,"Card Game, Collectible Components, Movies / TV / Radio theme, Science Fiction, Space Exploration","Brad Defruiter, Evan Lorentz",3.2857
4198,https://boardgamegeek.com/boardgame/217362/frogriders,217362,Frogriders,2,4,30,20,30,2017,6.55658,5.68373,220,https://cf.geekdo-images.com/images/pic3326905.jpg,8,"Grid Movement, Set Collection",359,"Animals, Fantasy, Miniatures","Asger Harding Granerud, Daniel Skjold Pedersen",1.6667
4199,https://boardgamegeek.com/boardgame/231666/fast-forward-flee,231666,Fast Forward: FLEE,1,4,90,75,90,2017,6.34003,5.68354,326,https://cf.geekdo-images.com/images/pic3652034.jpg,12,"Co-operative Play, Hand Management",1038,"Card Game, Fantasy, Puzzle",Friedemann Friese,2.5
4200,https://boardgamegeek.com/boardgame/99808/pizza-theory,99808,Pizza Theory,2,3,15,10,15,2012,6.18118,5.68352,414,https://cf.geekdo-images.com/images/pic1135828.jpg,6,"Area Control / Area Influence, Simultaneous Action Selection",541,Abstract Strategy,"Greg Powers, Brian Powers",1.6
4201,https://boardgamegeek.com/boardgame/38364/days-steam,38364,Days of Steam,2,4,60,30,60,2009,5.98343,5.68342,639,https://cf.geekdo-images.com/images/pic554441.jpg,10,"Dice Rolling, Hand Management, Pick-up and Deliver, Point to Point Movement, Route/Network Building, Tile Placement",1117,"Dice, Racing, Trains, Transportation",Aaron Lauster,2
4202,https://boardgamegeek.com/boardgame/145475/hobbit-tales-green-dragon-inn,145475,Hobbit Tales from the Green Dragon Inn,2,5,60,20,60,2013,6.88443,5.68338,194,https://cf.geekdo-images.com/images/pic1725021.jpg,13,Storytelling,621,Card Game,"Marco Maggi, Francesco Nepitello",1.3333
4203,https://boardgamegeek.com/boardgame/224894/michael-strogoff,224894,Michael Strogoff,1,5,60,0,60,2017,7.03942,5.68335,156,https://cf.geekdo-images.com/images/pic3584297.jpg,12,"Dice Rolling, Hand Management, Player Elimination, Point to Point Movement, Press Your Luck",261,"Novel-based, Racing",Alberto Corral,2
4204,https://boardgamegeek.com/boardgame/112381/abaddon,112381,Abaddon,2,4,45,45,45,2012,6.73948,5.68326,194,https://cf.geekdo-images.com/images/pic1225799.jpg,14,"Dice Rolling, Hand Management",759,"Miniatures, Science Fiction, Wargame",Richard Borg,2.2
4205,https://boardgamegeek.com/boardgame/205308/jolly-roger,205308,Jolly & Roger,2,2,20,20,20,2016,6.82703,5.68314,172,https://cf.geekdo-images.com/images/pic3138572.jpg,8,"Area Control / Area Influence, Card Drafting",329,"Card Game, Nautical, Pirates","Shaun Graham, Scott Huntington",1.8333
4206,https://boardgamegeek.com/boardgame/67/conquest,67,Conquest,2,4,120,120,120,1974,6.27685,5.68302,340,https://cf.geekdo-images.com/images/pic940999.jpg,10,"Action Point Allowance System, Point to Point Movement",723,"Abstract Strategy, Ancient, Wargame",Donald Benge,2.5161
4207,https://boardgamegeek.com/boardgame/6642/western-front-tank-leader,6642,Western Front Tank Leader,2,2,240,240,240,1987,6.80276,5.68294,181,https://cf.geekdo-images.com/images/pic26376.jpg,12,"Hex-and-Counter, Simulation",609,"Wargame, World War II",Leonard Quam,3.1034
4208,https://boardgamegeek.com/boardgame/168232/project-dreamscape,168232,Project Dreamscape,1,4,30,30,30,2015,6.6559,5.68293,200,https://cf.geekdo-images.com/images/pic2387886.png,10,"Deck / Pool Building, Set Collection",557,"Card Game, Science Fiction","Sarah Reed, Will Reed",1.6667
4209,https://boardgamegeek.com/boardgame/162591/heroes,162591,Heroes,2,4,30,20,30,2015,6.40193,5.6829,281,https://cf.geekdo-images.com/images/pic2490588.jpg,12,"Card Drafting, Deck / Pool Building, Dice Rolling, Grid Movement, Hand Management, Partnerships, Player Elimination, Variable Player Powers",488,"Card Game, Dice, Fantasy, Fighting, Real-time",Adam Kwapi?ski,2.3333
4210,https://boardgamegeek.com/boardgame/156175/championship-formula-racing,156175,Championship Formula Racing,1,12,45,45,45,2017,7.72087,5.6829,103,https://cf.geekdo-images.com/images/pic3075594.png,13,"Action / Movement Programming, Action Point Allowance System, Variable Player Powers",260,"Racing, Sports",Douglas Schulz,2.6667
4211,https://boardgamegeek.com/boardgame/507/cartel,507,Cartel,2,4,90,90,90,1973,6.92264,5.68289,161,https://cf.geekdo-images.com/images/pic424305.jpg,10,"Auction/Bidding, Set Collection",244,Economic,Phil Orbanes Sr.,2.25
4212,https://boardgamegeek.com/boardgame/7719/arena-maximus,7719,Arena Maximus,2,5,60,60,60,2003,5.91388,5.68288,968,https://cf.geekdo-images.com/images/pic149737.jpg,10,Hand Management,1579,"Fantasy, Racing",Kevin Wilson,1.8235
4213,https://boardgamegeek.com/boardgame/137744/tessen,137744,Tessen,2,2,15,15,15,2013,6.64155,5.68279,212,https://cf.geekdo-images.com/images/pic1724494.png,0,"Hand Management, Set Collection",593,"Animals, Card Game, Real-time","Chris Zinsli, Suzanne Zinsli",1.2
4214,https://boardgamegeek.com/boardgame/106753/ooga-booga,106753,Ooga Booga,3,6,10,10,10,2011,5.99968,5.68242,567,https://cf.geekdo-images.com/images/pic1686960.jpg,7,"Acting, Memory",873,"Card Game, Humor, Memory, Party Game, Prehistoric","David Boniffacy, Daniel Quodbach",1.0286
4215,https://boardgamegeek.com/boardgame/40258/buffalo-wings,40258,Buffalo Wings,2,2,180,180,180,2010,7.96442,5.68199,104,https://cf.geekdo-images.com/images/pic727380.jpg,0,"Dice Rolling, Hex-and-Counter, Simulation",393,"Aviation / Flight, Wargame, World War II",J. D. Webster,2.7143
4216,https://boardgamegeek.com/boardgame/175254/apocrypha-adventure-card-game,175254,Apocrypha Adventure Card Game,1,6,60,60,0,2017,7.25024,5.68195,166,https://cf.geekdo-images.com/images/pic3366195.jpg,12,"Co-operative Play, Deck / Pool Building, Dice Rolling, Hand Management, Role Playing, Variable Player Powers",821,"Adventure, Card Game, Fantasy, Horror","Mike Selinker, Chad Brown, Tanis O'Connor, Paul Peterson, Keith Richmond, Liz Spain, Elisa Teague, Gaby Weidling",4
