rank,bgg_url,game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,owned,category,designer,weight
3675,https://boardgamegeek.com/boardgame/12899/la-bataille-de-preussisch-eylau,12899,La Bataille de Preussisch-Eylau,1,2,360,360,360,1978,7.66239,5.71195,117,https://cf.geekdo-images.com/images/pic66459.jpg,16,Hex-and-Counter,363,"Napoleonic, Wargame","Monte Mattson, Dennis A. Spors, Ed Wimble",3.7778
3676,https://boardgamegeek.com/boardgame/89695/roboderby-express,89695,RoboDerby: Express,2,2,45,45,45,2011,7.15743,5.71184,144,https://cf.geekdo-images.com/images/pic1312534.png,10,"Action / Movement Programming, Dice Rolling, Modular Board, Simultaneous Action Selection",272,"Print & Play, Racing, Science Fiction",Clint Herron,1.7917
3677,https://boardgamegeek.com/boardgame/194100/costa-rica,194100,Costa Rica,2,5,45,30,45,2016,6.286,5.71154,342,https://cf.geekdo-images.com/images/pic3032708.jpg,8,"Press Your Luck, Set Collection",429,Exploration,"Matthew Dunstan, Brett J. Gilbert",1.4444
3678,https://boardgamegeek.com/boardgame/126021/dropzone-commander,126021,Dropzone Commander,2,4,0,0,0,2012,7.73435,5.71147,115,https://cf.geekdo-images.com/images/pic1401012.jpg,0,"Dice Rolling, Variable Player Powers",324,"Miniatures, Science Fiction, Wargame",David J. Lewis,3.4
3679,https://boardgamegeek.com/boardgame/215437/codex-card-time-strategy-core-set,215437,Codex: Card-Time Strategy ? Core Set,2,5,45,45,45,2016,7.84316,5.71137,95,https://cf.geekdo-images.com/images/pic3290122.jpg,13,"Deck / Pool Building, Hand Management, Variable Player Powers",294,"Card Game, Fantasy, Fighting, Video Game Theme",David Sirlin,3.6667
3680,https://boardgamegeek.com/boardgame/3339/diceland-deep-white-sea,3339,Diceland: Deep White Sea,2,5,20,20,20,2002,6.47449,5.71124,270,https://cf.geekdo-images.com/images/pic576322.jpg,10,"Dice Rolling, Variable Player Powers",528,"Action / Dexterity, Collectible Components, Dice, Fantasy, Fighting, Science Fiction","James Ernest, Toivo Rovainen",1.9167
3681,https://boardgamegeek.com/boardgame/12488/wars-trading-card-game,12488,WARS Trading Card Game,2,2,45,45,45,2004,6.69172,5.71123,232,https://cf.geekdo-images.com/images/pic1721907.jpg,12,"Hand Management, Variable Player Powers",463,"Card Game, Collectible Components, Science Fiction","Joe Alread, Michael Girard, Chuck Kallenbach, Tom Lischke, Evan Lorentz, Kendrick Summers",3
3682,https://boardgamegeek.com/boardgame/169530/resistor,169530,RESISTOR_,2,2,20,20,20,2015,7.0066,5.71116,191,https://cf.geekdo-images.com/images/pic2318423.png,8,"Memory, Modular Board, Route/Network Building",546,"Abstract Strategy, Card Game, Electronic, Memory, Print & Play","Anthony Amato, Nicole Kline",2.1111
3683,https://boardgamegeek.com/boardgame/25213/30-seconds,25213,30 Seconds,3,20,30,30,30,2002,6.70036,5.711,250,https://cf.geekdo-images.com/images/pic306797.jpg,12,"Partnerships, Roll / Spin and Move",410,"Party Game, Real-time, Trivia",Calie Esterhuyse,1.2222
3684,https://boardgamegeek.com/boardgame/75782/phantom-league,75782,The Phantom League,2,6,90,90,90,2010,6.51697,5.71096,271,https://cf.geekdo-images.com/images/pic771625.jpg,12,"Modular Board, Pick-up and Deliver, Trading",541,"Fighting, Negotiation, Science Fiction, Space Exploration, Transportation",Timo Multamäki,3.2222
3685,https://boardgamegeek.com/boardgame/164354/kryptos,164354,Kryptos,3,6,15,15,15,2014,6.62443,5.71094,219,https://cf.geekdo-images.com/images/pic3424169.jpg,8,"Memory, Pattern Recognition",299,"Card Game, Deduction, Number",Piotr Si?ka,2
3686,https://boardgamegeek.com/boardgame/10523/victory-honor,10523,Victory & Honor,4,4,30,30,30,2004,6.46678,5.71093,260,https://cf.geekdo-images.com/images/pic138672.jpg,12,"Hand Management, Trick-taking",451,"American Civil War, Card Game",Ty Douds,2.0333
3687,https://boardgamegeek.com/boardgame/43526/germantown,43526,Germantown,2,2,180,180,180,2010,7.46738,5.7109,119,https://cf.geekdo-images.com/images/pic784196.jpg,0,Hex-and-Counter,667,"Age of Reason, American Revolutionary War, Wargame","Bill Madison, Mark Miklos",3
3688,https://boardgamegeek.com/boardgame/128218/helvetia-cup,128218,Helvetia Cup,2,2,45,45,45,2012,7.0339,5.71087,161,https://cf.geekdo-images.com/images/pic1374977.jpg,10,Simulation,456,"Fantasy, Sports","Frank Crittin, Grégoire Largey",2.6923
3689,https://boardgamegeek.com/boardgame/12188/garden-competition,12188,Garden Competition,3,5,60,60,60,2004,6.80639,5.71086,186,https://cf.geekdo-images.com/images/pic333648.jpg,10,"Modular Board, Simulation, Tile Placement",187,"Bluffing, Economic, Farming",Ken Stevens,2.7727
3690,https://boardgamegeek.com/boardgame/193651/bohemian-villages,193651,Bohemian Villages,2,5,30,30,0,2016,6.33261,5.7107,322,https://cf.geekdo-images.com/images/pic2890916.jpg,8,Dice Rolling,368,Dice,Reiner Stockhausen,1.9
3691,https://boardgamegeek.com/boardgame/38471/corps-command-dawns-early-light,38471,Corps Command: Dawn's Early Light,2,2,0,0,0,2010,7.36822,5.71066,129,https://cf.geekdo-images.com/images/pic629265.jpg,12,"Chit-Pull System, Dice Rolling, Hex-and-Counter",309,"Modern Warfare, Wargame",Peter Bogdasarian,2.1667
3692,https://boardgamegeek.com/boardgame/35293/im-reich-der-wustensohne,35293,Im Reich der Wüstensöhne,3,4,60,60,60,2008,6.50936,5.71063,251,https://cf.geekdo-images.com/images/pic482016.jpg,8,Tile Placement,420,"Arabian, Exploration",Klaus Teuber,2.2941
3693,https://boardgamegeek.com/boardgame/171356/argonauts,171356,Argonauts,1,4,60,60,60,2015,7.14399,5.71052,158,https://cf.geekdo-images.com/images/pic3145417.jpg,10,"Co-operative Play, Hand Management, Point to Point Movement, Simultaneous Action Selection, Variable Player Powers",345,"Adventure, Exploration, Mythology","Konstantinos Iovis, Lefteris Iroglidis, Ioannis Stamatis",2.0714
3694,https://boardgamegeek.com/boardgame/8222/spank-monkey,8222,Spank the Monkey,2,6,30,30,30,2003,5.95772,5.7105,1211,https://cf.geekdo-images.com/images/pic144663.jpg,12,"Dice Rolling, Modular Board",1650,"Card Game, Fighting, Humor, Party Game",Peter Hansson,1.44
3695,https://boardgamegeek.com/boardgame/200834/sola-fide-reformation,200834,Sola Fide: The Reformation,2,2,45,45,45,2016,6.61774,5.71039,213,https://cf.geekdo-images.com/images/pic3134077.jpg,12,"Area Control / Area Influence, Card Drafting, Simulation",500,"Card Game, Educational, Political, Religious","Christian Leonhard, Jason Matthews",2
3696,https://boardgamegeek.com/boardgame/23827/millionen-von-schwalben,23827,Millionen von Schwalben,3,6,120,120,120,2006,7.32417,5.71036,120,https://cf.geekdo-images.com/images/pic134423.jpg,8,"Betting/Wagering, Dice Rolling",213,Sports,Urs Hostettler,2.4
3697,https://boardgamegeek.com/boardgame/10789/pitch,10789,Pitch,2,4,30,30,30,1600,6.74319,5.71032,191,https://cf.geekdo-images.com/images/pic46533.jpg,12,Trick-taking,139,Card Game,(Uncredited),1.7619
3698,https://boardgamegeek.com/boardgame/170146/dark-seas,170146,Dark Seas,2,4,45,45,45,2015,6.30466,5.71019,367,https://cf.geekdo-images.com/images/pic2330767.jpg,14,"Dice Rolling, Partnerships, Tile Placement",837,"Dice, Pirates",Anthony Rubbo,1.8696
3699,https://boardgamegeek.com/boardgame/43249/boardgamegeek-game,43249,The BoardGameGeek Game,3,6,60,60,60,2009,6.05129,5.71016,567,https://cf.geekdo-images.com/images/pic561490.jpg,8,"Dice Rolling, Set Collection, Tile Placement",1062,"Bluffing, Deduction, Economic, Industry / Manufacturing",Richard Breese,2.1029
3700,https://boardgamegeek.com/boardgame/15209/linja,15209,Linja,2,2,15,15,15,2003,6.65014,5.7099,218,https://cf.geekdo-images.com/images/pic835805.jpg,8,Point to Point Movement,387,Abstract Strategy,Steffen Mühlhäuser,1.8824
3701,https://boardgamegeek.com/boardgame/4226/victory-midway,4226,Victory at Midway,1,2,180,180,180,1992,7.16389,5.70988,144,https://cf.geekdo-images.com/images/pic13300.jpg,12,Hex-and-Counter,495,"Nautical, Wargame, World War II",Ben Knight,2.2308
3702,https://boardgamegeek.com/boardgame/180193/expo-1906,180193,Expo 1906,1,4,90,60,90,2015,7.07497,5.70988,143,https://cf.geekdo-images.com/images/pic2576276.jpg,12,"Action / Movement Programming, Tile Placement",250,"Industry / Manufacturing, Puzzle","Remo Conzadori, Nestore Mangone",3.1667
3703,https://boardgamegeek.com/boardgame/29411/castle-knights,29411,Castle Knights,2,4,10,10,10,2007,6.57522,5.70951,230,https://cf.geekdo-images.com/images/pic371164.jpg,5,Co-operative Play,448,"Action / Dexterity, Children's Game, Medieval",Christian Tiggemann,1.0526
3704,https://boardgamegeek.com/boardgame/20889/great-war-sea-jutland,20889,Great War at Sea: Jutland,2,2,30,30,30,2006,7.225,5.70942,136,https://cf.geekdo-images.com/images/pic3044949.jpg,12,"Dice Rolling, Hex-and-Counter, Paper-and-Pencil, Secret Unit Deployment",494,"Nautical, Wargame, World War I","Michael Bennighof, Doug McNair",3.037
3705,https://boardgamegeek.com/boardgame/8066/crossfire-rules-organizations-company-level-ww2-ga,8066,CrossFire: Rules & Organizations for Company Level WW2 Gaming,2,6,120,120,120,1996,7.58391,5.70917,115,https://cf.geekdo-images.com/images/pic33098.jpg,12,"Area-Impulse, Dice Rolling",214,"Miniatures, Modern Warfare, Vietnam War, Wargame, World War II",Arty Conliffe,2.5238
3706,https://boardgamegeek.com/boardgame/31808/gubs-game-wit-and-luck,31808,GUBS: A Game of Wit and Luck,2,6,20,20,20,2007,6.00809,5.7088,961,https://cf.geekdo-images.com/images/pic917461.jpg,10,Hand Management,1860,"Card Game, Fantasy, Party Game","Alex Medeiros, Cole Medeiros",1.3929
3707,https://boardgamegeek.com/boardgame/7138/killing-ground,7138,The Killing Ground,2,4,300,300,300,2002,7.95577,5.70856,104,https://cf.geekdo-images.com/images/pic33466.jpg,12,"Chit-Pull System, Hex-and-Counter",360,"Wargame, World War II",Mark Hinkle,4.2609
3708,https://boardgamegeek.com/boardgame/12567/russia-besieged,12567,Russia Besieged,2,2,360,360,360,2004,7.44203,5.70853,138,https://cf.geekdo-images.com/images/pic51708.jpg,12,"Dice Rolling, Hex-and-Counter",377,"Wargame, World War II",Art Lupinacci,3.2692
3709,https://boardgamegeek.com/boardgame/102690/villagers-villains,102690,Villagers & Villains,2,5,30,30,30,2011,6.78502,5.70848,207,https://cf.geekdo-images.com/images/pic1066374.jpg,9,"Dice Rolling, Set Collection, Variable Player Powers",443,"Card Game, City Building, Dice, Fantasy",C. Aaron Kreader,1.8
3710,https://boardgamegeek.com/boardgame/4667/eagles-waterloo,4667,Eagles: Waterloo,2,2,120,120,120,1995,6.54256,5.70831,246,https://cf.geekdo-images.com/images/pic632379.jpg,12,Secret Unit Deployment,502,"Card Game, Collectible Components, Napoleonic, Wargame",Tom Dalgliesh,2.1591
3711,https://boardgamegeek.com/boardgame/137872/eons,137872,EONS,2,5,90,90,90,2013,6.82371,5.7083,205,https://cf.geekdo-images.com/images/pic1763707.jpg,14,"Commodity Speculation, Deck / Pool Building, Hand Management",442,"Space Exploration, Territory Building","David Villegas, Christopher Witt, Krista Witt",2.7
3712,https://boardgamegeek.com/boardgame/574/formel-fun,574,Formel Fun,3,6,30,30,30,1991,6.41113,5.70827,284,https://cf.geekdo-images.com/images/pic512823.jpg,8,Hand Management,332,"Card Game, Racing",Terry Goodchild,1.5135
3713,https://boardgamegeek.com/boardgame/3836/legend-burning-sands,3836,Legend of the Burning Sands,2,6,60,60,60,1998,7.00732,5.70813,164,https://cf.geekdo-images.com/images/pic184589.jpg,10,none,282,"Card Game, Collectible Components, Fantasy","Raymond Lau, Dave Williams (II)",2.5882
3714,https://boardgamegeek.com/boardgame/172662/seven7s,172662,Seven7s,2,4,30,20,30,2015,6.42801,5.70786,284,https://cf.geekdo-images.com/images/pic2411036.png,7,Hand Management,629,Card Game,Jason Tagmire,1.4
3715,https://boardgamegeek.com/boardgame/38805/rebel-raiders-high-seas,38805,Rebel Raiders on the High Seas,2,2,360,360,360,2013,7.13858,5.70765,134,https://cf.geekdo-images.com/images/pic1627488.jpg,0,none,503,"American Civil War, Nautical, Wargame",Mark McLaughlin,2.5938
3716,https://boardgamegeek.com/boardgame/67693/offerings,67693,Offerings,3,5,60,60,60,2010,6.45141,5.70753,256,https://cf.geekdo-images.com/images/pic1820290.png,10,Auction/Bidding,329,"Ancient, Animals, Mythology, Religious",Cédric Lefebvre,2.8261
3717,https://boardgamegeek.com/boardgame/669/plague-pestilence,669,Plague & Pestilence,2,6,30,30,30,1993,6.12628,5.70749,629,https://cf.geekdo-images.com/images/pic5254.jpg,0,"Card Drafting, Dice Rolling, Take That",786,"Card Game, Medieval","Tray Green, Dawn Payn",1.3889
3718,https://boardgamegeek.com/boardgame/178007/apocalypse-chaos,178007,Apocalypse Chaos,1,4,60,60,60,2015,6.8587,5.70741,185,https://cf.geekdo-images.com/images/pic2524883.jpg,13,"Co-operative Play, Dice Rolling",533,Science Fiction,Florian Fay,2.8333
3719,https://boardgamegeek.com/boardgame/473/ole,473,Olé!,3,8,30,30,30,1996,6.57917,5.7071,228,https://cf.geekdo-images.com/images/pic12218.jpg,8,Hand Management,336,Card Game,Wolfgang Panning,1.4286
3720,https://boardgamegeek.com/boardgame/4643/fire-and-ice,4643,Fire and Ice,1,2,30,30,30,2002,6.78511,5.70683,181,https://cf.geekdo-images.com/images/pic276928.jpg,12,"Pattern Building, Point to Point Movement",315,Abstract Strategy,Jens-Peter Schliemann,3.0556
3721,https://boardgamegeek.com/boardgame/145205/laeropostale,145205,L'Aéropostale,2,5,70,70,70,2013,7.02313,5.70675,147,https://cf.geekdo-images.com/images/pic1789575.jpg,12,"Area Control / Area Influence, Pick-up and Deliver, Route/Network Building",238,"Aviation / Flight, Exploration","Olivier Chanry, Michel Pinon",2.9524
3722,https://boardgamegeek.com/boardgame/42396/eagle-and-star,42396,The Eagle and The Star,2,4,180,180,180,2009,7.73073,5.70671,96,https://cf.geekdo-images.com/images/pic474394.jpg,12,"Campaign / Battle Card Driven, Hand Management, Point to Point Movement, Secret Unit Deployment, Simulation",145,"Bluffing, Wargame",Robert ?ak,3.6667
3723,https://boardgamegeek.com/boardgame/29456/infernal-contraption,29456,Infernal Contraption,2,4,60,60,60,2007,5.90664,5.70664,1166,https://cf.geekdo-images.com/images/pic1267605.jpg,10,"Card Drafting, Hand Management",1902,"Card Game, Fantasy, Humor",Matt Wilson,1.8036
3724,https://boardgamegeek.com/boardgame/195242/tanks-panther-vs-sherman,195242,Tanks: Panther vs Sherman,2,0,0,0,0,2016,7.58041,5.70663,148,https://cf.geekdo-images.com/images/pic2933710.jpg,0,"Action Point Allowance System, Dice Rolling, Variable Player Powers",451,"Collectible Components, Dice, Miniatures, Wargame, World War II","Andrew Haught, Chris Townley, Phil Yates",1.9
3725,https://boardgamegeek.com/boardgame/198287/die-legenden-von-andor-die-letzte-hoffnung,198287,Die Legenden von Andor: Die letzte Hoffnung,2,4,90,60,90,2016,8.12118,5.70658,85,https://cf.geekdo-images.com/images/pic3106627.jpg,10,"Area Movement, Co-operative Play, Dice Rolling, Variable Player Powers",382,"Adventure, Fantasy, Puzzle",Michael Menzel,2.75
3726,https://boardgamegeek.com/boardgame/5281/octiles,5281,Octiles,2,4,60,60,60,1984,6.41079,5.70643,290,https://cf.geekdo-images.com/images/pic71219.jpg,8,Tile Placement,407,"Abstract Strategy, Maze, Racing",Dale Walton,1.8966
3727,https://boardgamegeek.com/boardgame/177490/samara,177490,Samara,2,5,50,25,50,2015,6.37762,5.70636,286,https://cf.geekdo-images.com/images/pic2622081.jpg,10,Time Track,512,"City Building, Medieval",Corné van Moorsel,2.1667
3728,https://boardgamegeek.com/boardgame/46422/nostra-city,46422,Nostra City,3,5,60,60,60,2009,6.35385,5.70627,351,https://cf.geekdo-images.com/images/pic553378.jpg,12,"Auction/Bidding, Partnerships, Variable Player Powers",644,"Card Game, Mafia, Negotiation","Sébastien Gigaudaut, David Rakoto",2.5161
3729,https://boardgamegeek.com/boardgame/191438/north-american-railways,191438,North American Railways,3,5,90,45,90,2016,6.85347,5.70598,165,https://cf.geekdo-images.com/images/pic3138512.jpg,12,"Auction/Bidding, Route/Network Building, Stock Holding",272,"Card Game, Economic",Peer Sylvester,2.5
3730,https://boardgamegeek.com/boardgame/118293/mondo-sapiens,118293,Mondo Sapiens,1,4,30,20,30,2012,6.69433,5.70583,203,https://cf.geekdo-images.com/images/pic1206923.jpg,8,"Pattern Building, Tile Placement",422,Real-time,Michael Schacht,2
3731,https://boardgamegeek.com/boardgame/174260/waste-knights,174260,Waste Knights,2,4,240,90,240,2015,7.14047,5.70565,170,https://cf.geekdo-images.com/images/pic2653985.jpg,16,"Card Drafting, Dice Rolling, Modular Board, Role Playing, Variable Player Powers",419,"Adventure, Science Fiction",Marek Mydel,3.5263
3732,https://boardgamegeek.com/boardgame/3595/squint,3595,Squint,3,8,30,30,30,2002,6.03134,5.70545,688,https://cf.geekdo-images.com/images/pic829005.jpg,12,"Line Drawing, Tile Placement",1057,"Card Game, Party Game",Deborah Boss,1.3538
3733,https://boardgamegeek.com/boardgame/165563/prohis,165563,Prohis,3,6,20,20,20,2014,6.40799,5.70544,278,https://cf.geekdo-images.com/images/pic2529796.jpg,10,Hand Management,506,"Bluffing, Card Game, Mafia",Marc Brunnenkant,1.4286
3734,https://boardgamegeek.com/boardgame/165556/orongo,165556,Orongo,2,4,40,40,40,2014,6.55392,5.70543,217,https://cf.geekdo-images.com/images/pic2233614.jpg,10,Auction/Bidding,324,none,Reiner Knizia,2.3125
3735,https://boardgamegeek.com/boardgame/33077/breakthrough-cambrai,33077,Breakthrough: Cambrai,2,2,180,180,180,2011,6.87785,5.7054,158,https://cf.geekdo-images.com/images/pic380769.jpg,0,Area-Impulse,510,"Wargame, World War I",Michael Rinella,2.6452
3736,https://boardgamegeek.com/boardgame/179245/world-championship-russian-roulette,179245,World Championship Russian Roulette,2,6,15,15,15,2017,7.21066,5.70534,136,https://cf.geekdo-images.com/images/pic3041023.jpg,10,"Betting/Wagering, Press Your Luck",280,"Bluffing, Card Game, Humor, Math",Anthony Burch,1.3333
3737,https://boardgamegeek.com/boardgame/274/guerilla,274,Guerilla,3,6,60,60,60,1994,6.25413,5.70528,363,https://cf.geekdo-images.com/images/pic677802.jpg,10,Hand Management,744,"Card Game, Political, Wargame",Neal Schlaffer,2.6316
3738,https://boardgamegeek.com/boardgame/8887/battle-stalingrad,8887,Battle for Stalingrad,2,2,360,360,360,1980,7.27022,5.70524,137,https://cf.geekdo-images.com/images/pic1029831.jpg,12,"Chit-Pull System, Dice Rolling, Hex-and-Counter, Simulation",516,"Wargame, World War II",John Hill (I),3.4348
3739,https://boardgamegeek.com/boardgame/194196/kharnage,194196,Kharnage,2,4,30,20,30,2016,6.65933,5.70512,233,https://cf.geekdo-images.com/images/pic3372416.jpg,7,"Action / Movement Programming, Hand Management, Variable Player Powers",668,"Card Game, Fantasy, Fighting, Medieval, Party Game",Yann and Clem,1.625
3740,https://boardgamegeek.com/boardgame/40491/verflixxt-kompakt,40491,Verflixxt! kompakt,2,4,20,20,20,2009,6.55837,5.70511,233,https://cf.geekdo-images.com/images/pic423135.jpg,8,"Dice Rolling, Roll / Spin and Move",495,"Humor, Party Game","Michael Kiesling, Wolfgang Kramer",1.3571
3741,https://boardgamegeek.com/boardgame/21436/18fl,21436,18FL,2,4,150,150,150,2006,7.11926,5.7051,135,https://cf.geekdo-images.com/images/pic148024.jpg,12,"Route/Network Building, Stock Holding, Tile Placement",144,"Economic, Trains",David G. D. Hecht,3.6667
3742,https://boardgamegeek.com/boardgame/76883/khan,76883,Khan,2,4,60,60,60,2010,6.34903,5.705,309,https://cf.geekdo-images.com/images/pic893721.jpg,10,"Area Control / Area Influence, Grid Movement, Hand Management",484,"Medieval, Territory Building",Christwart Conrad,2.4231
3743,https://boardgamegeek.com/boardgame/4485/hotel-life,4485,Hotel Life,3,4,120,120,120,1989,7.3765,5.70495,117,https://cf.geekdo-images.com/images/pic250501.jpg,10,none,152,"Economic, Humor","Urs Hostettler, Hermann Wieland",2.5
3744,https://boardgamegeek.com/boardgame/121993/we-will-wok-you,121993,We Will Wok You,2,4,40,30,40,2012,6.36089,5.70486,303,https://cf.geekdo-images.com/images/pic1433037.jpg,8,"Hand Management, Set Collection",552,Card Game,Sebastian Bleasdale,1.5217
3745,https://boardgamegeek.com/boardgame/8798/winter-war,8798,Winter War,2,2,90,90,90,1972,7.07157,5.70472,153,https://cf.geekdo-images.com/images/pic82052.jpg,12,"Dice Rolling, Hex-and-Counter",381,"Wargame, World War II",James F. Goff,2.4375
3746,https://boardgamegeek.com/boardgame/131904/heart-crown,131904,Heart of Crown,2,4,30,30,30,2011,7.69358,5.70467,109,https://cf.geekdo-images.com/images/pic3210468.jpg,12,"Card Drafting, Deck / Pool Building, Hand Management, Variable Player Powers",174,"Card Game, Fantasy",ginkgo,2.4444
3747,https://boardgamegeek.com/boardgame/192351/world-monuments,192351,World Monuments,2,4,45,45,45,2016,6.44481,5.70457,298,https://cf.geekdo-images.com/images/pic2894296.jpg,8,"Set Collection, Worker Placement",804,Renaissance,Piero Cioni,1.3636
3748,https://boardgamegeek.com/boardgame/153238/ivor-engine,153238,Ivor the Engine,3,5,60,60,60,2014,6.46627,5.70434,252,https://cf.geekdo-images.com/images/pic1903747.jpg,8,"Area Movement, Hand Management, Pick-up and Deliver",538,"Movies / TV / Radio theme, Trains",Tony Boydell,1.9545
3749,https://boardgamegeek.com/boardgame/181122/wrath-dragons,181122,Wrath of Dragons,2,6,90,90,0,2015,7.20729,5.70428,144,https://cf.geekdo-images.com/images/pic2597084.jpg,12,"Hand Management, Simultaneous Action Selection, Worker Placement",287,Fantasy,Keith Rentz,2.8333
3750,https://boardgamegeek.com/boardgame/280/neue-spiele-im-alten-rom,280,Neue Spiele im alten Rom,2,7,0,0,0,1994,6.81829,5.70427,175,https://cf.geekdo-images.com/images/pic5886.jpg,10,none,396,"Abstract Strategy, Game System",Reiner Knizia,2.1818
3751,https://boardgamegeek.com/boardgame/15410/walk-dogs,15410,Walk the Dogs,2,5,30,30,30,2005,6.23208,5.70422,380,https://cf.geekdo-images.com/images/pic352854.jpg,8,"Hand Management, Set Collection",489,Animals,"Alan R. Moon, Aaron Weissblum",1.1967
3752,https://boardgamegeek.com/boardgame/18931/emira,18931,Emira,3,5,100,100,100,2006,5.99574,5.70415,708,https://cf.geekdo-images.com/images/pic162641.jpg,12,"Auction/Bidding, Set Collection, Variable Player Powers",1421,"Arabian, Economic","Paul Van Hove, Liesbeth Vanzeir",2.8316
3753,https://boardgamegeek.com/boardgame/129010/jungle-ascent,129010,Jungle Ascent,2,4,30,30,30,2013,6.5771,5.7041,238,https://cf.geekdo-images.com/images/pic1432193.jpg,8,"Action Point Allowance System, Grid Movement, Hand Management, Modular Board, Take That",479,"Adventure, Exploration, Racing",Brian Kohrman,1.5714
3754,https://boardgamegeek.com/boardgame/8495/de-bellis-multitudinis,8495,De Bellis Multitudinis,2,2,180,180,180,1993,6.52427,5.70402,241,https://cf.geekdo-images.com/images/pic152923.jpg,12,Dice Rolling,426,"Ancient, Book, Medieval, Miniatures, Wargame","Philip C. Barker, Richard Bodley Scott",4
3755,https://boardgamegeek.com/boardgame/138614/relic-expedition,138614,Relic Expedition,2,4,60,30,60,2014,6.78725,5.70382,218,https://cf.geekdo-images.com/images/pic1760905.jpg,10,"Action Point Allowance System, Hand Management, Modular Board, Set Collection, Take That",466,"Adventure, Exploration",Randy Hoyt,2.3571
3756,https://boardgamegeek.com/boardgame/168700/kigi,168700,Kigi,2,5,20,20,20,2014,6.37332,5.70372,298,https://cf.geekdo-images.com/images/pic2305566.jpg,10,"Area Control / Area Influence, Set Collection, Tile Placement",621,"Abstract Strategy, Animals, Card Game, Territory Building",Daniel Solis,1.25
3757,https://boardgamegeek.com/boardgame/2379/guesstures,2379,Guesstures,4,99,10,10,10,1990,5.94639,5.70368,1091,https://cf.geekdo-images.com/images/pic485239.jpg,8,"Acting, Partnerships, Role Playing, Roll / Spin and Move",2266,"Card Game, Party Game, Word Game","Jeffrey Breslow, Howard J. Morrison",1.1771
3758,https://boardgamegeek.com/boardgame/2464/swords-sorcery,2464,Swords & Sorcery,2,7,180,180,180,1978,6.75673,5.70328,208,https://cf.geekdo-images.com/images/pic2845583.jpg,12,"Action Point Allowance System, Hex-and-Counter, Role Playing, Variable Player Powers",537,"Adventure, Fantasy, Wargame",Greg Costikyan,3.2069
3759,https://boardgamegeek.com/boardgame/131581/soccero-second-edition,131581,Soccero (second edition),2,2,45,45,45,2012,7.19593,5.70325,135,https://cf.geekdo-images.com/images/pic1443243.jpg,11,"Grid Movement, Roll / Spin and Move, Simulation",251,Sports,"Jarmo Kuitunen, Martti Ojalainen",1.7333
3760,https://boardgamegeek.com/boardgame/2422/bismarck,2422,Bismarck,2,2,120,120,120,1962,6.41218,5.70324,308,https://cf.geekdo-images.com/images/pic21496.jpg,12,"Dice Rolling, Secret Unit Deployment",697,"Miniatures, Nautical, Wargame, World War II","Charles S. Roberts, Thomas N. Shaw",2.9474
3761,https://boardgamegeek.com/boardgame/2396/ur-1830-bc,2396,Ur: 1830 BC,3,6,180,180,180,2001,6.6206,5.70311,216,https://cf.geekdo-images.com/images/pic156288.jpg,14,Tile Placement,582,"Ancient, Civilization","Jeroen Doumen, Joris Wiersinga",3.8519
3762,https://boardgamegeek.com/boardgame/147568/risk-walking-dead-survival-edition,147568,Risk: The Walking Dead ? Survival Edition,2,5,60,60,60,2013,6.65595,5.70308,227,https://cf.geekdo-images.com/images/pic1778493.jpg,13,"Area Control / Area Influence, Dice Rolling",663,"Horror, Movies / TV / Radio theme, Wargame, Zombies",none,2
3763,https://boardgamegeek.com/boardgame/15167/king-arthur-card-game,15167,King Arthur: The Card Game,2,5,30,30,30,2005,6.11805,5.70303,472,https://cf.geekdo-images.com/images/pic1513991.jpg,8,"Hand Management, Set Collection",697,"Card Game, Fantasy",Reiner Knizia,1.5256
3764,https://boardgamegeek.com/boardgame/17991/tac,17991,TAC,1,4,60,60,60,2004,7.0475,5.70296,160,https://cf.geekdo-images.com/images/pic1678345.jpg,10,"Partnerships, Point to Point Movement",132,"Abstract Strategy, Racing",Kolja Sparrer,2.1053
3765,https://boardgamegeek.com/boardgame/37257/uncharted-seas,37257,The Uncharted Seas,2,4,90,90,90,2008,7.01247,5.70285,150,https://cf.geekdo-images.com/images/pic1332992.jpg,12,"Dice Rolling, Hand Management, Simulation, Variable Player Powers",323,"Fantasy, Miniatures, Nautical, Wargame","Neil Fawcett, Mark Sims",2.8182
3766,https://boardgamegeek.com/boardgame/181811/tatsu,181811,Tatsu,2,2,45,30,45,2016,6.9454,5.70283,174,https://cf.geekdo-images.com/images/pic2616564.jpg,8,Roll / Spin and Move,316,Abstract Strategy,John Yianni,2
3767,https://boardgamegeek.com/boardgame/163354/cypher,163354,Cypher,2,4,25,10,25,2014,6.07878,5.70277,550,https://cf.geekdo-images.com/images/pic2117800.jpg,14,"Card Drafting, Hand Management",1349,"Card Game, Science Fiction",David Short,1.52
3768,https://boardgamegeek.com/boardgame/128938/pack-heroes,128938,Pack of Heroes,2,2,20,20,20,2014,6.51728,5.7026,246,https://cf.geekdo-images.com/images/pic1665670.jpg,10,"Card Drafting, Hand Management, Variable Player Powers",651,"Card Game, Comic Book / Strip, Fighting",Phil Walker-Harding,2
